movieId,title,genres,clean_title,year,year_display,genres_list,genres_clean,user_tags,tmdbId,imdbId,avg_rating,vote_count,corpus
63113,Quantum of Solace (2008),Action|Adventure|Thriller,Quantum of Solace,2008.0,(2008),"['Action', 'Adventure', 'Thriller']",action adventure thriller,,10764,830515,3.46,35,quantum of solace action adventure thriller  2008
63131,Role Models (2008),Comedy,Role Models,2008.0,(2008),['Comedy'],comedy,,15373,430922,3.62,20,role models comedy  2008
63179,Tokyo! (2008),Drama,Tokyo!,2008.0,(2008),['Drama'],drama,,8938,976060,3.5,1,tokyo! drama  2008
63222,JCVD (2008),Action|Drama|Thriller,JCVD,2008.0,(2008),"['Action', 'Drama', 'Thriller']",action drama thriller,,13672,1130988,3.25,2,jcvd action drama thriller  2008
63239,Cinderella (1997),Children|Fantasy|Musical|Romance,Cinderella,1997.0,(1997),"['Children', 'Fantasy', 'Musical', 'Romance']",children fantasy musical romance,,42884,128996,3.0,1,cinderella children fantasy musical romance  1997
63276,Crows Zero (Kurôzu zero) (2007),Action,Crows Zero (Kurôzu zero),2007.0,(2007),['Action'],action,,14943,1016290,4.0,2,crows zero (kurôzu zero) action  2007
63312,Krabat (2008),Drama|Fantasy,Krabat,2008.0,(2008),"['Drama', 'Fantasy']",drama fantasy,,4627,772181,2.0,1,krabat drama fantasy  2008
63393,Camp Rock (2008),Comedy|Musical|Romance,Camp Rock,2008.0,(2008),"['Comedy', 'Musical', 'Romance']",comedy musical romance,,13655,1055366,1.0,1,camp rock comedy musical romance  2008
63433,Farscape: The Peacekeeper Wars (2004),Action|Adventure|Sci-Fi,Farscape: The Peacekeeper Wars,2004.0,(2004),"['Action', 'Adventure', 'Sci-Fi']",action adventure scifi,,13905,387736,3.5,4,farscape: the peacekeeper wars action adventure scifi  2004
63436,Saw V (2008),Crime|Horror|Thriller,Saw V,2008.0,(2008),"['Crime', 'Horror', 'Thriller']",crime horror thriller,,11917,1132626,3.17,3,saw v crime horror thriller  2008
63479,Sex Drive (2008),Comedy,Sex Drive,2008.0,(2008),['Comedy'],comedy,,13523,1135985,3.62,4,sex drive comedy  2008
63515,The Island (2006),Drama|Mystery,The Island,2006.0,(2006),"['Drama', 'Mystery']",drama mystery,,22358,851577,4.0,1,the island drama mystery  2006
63540,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy,Beverly Hills Chihuahua,2008.0,(2008),"['Adventure', 'Children', 'Comedy']",adventure children comedy,,14405,1014775,2.12,4,beverly hills chihuahua adventure children comedy  2008
63768,Tattooed Life (Irezumi ichidai) (1965),Crime|Drama,Tattooed Life (Irezumi ichidai),1965.0,(1965),"['Crime', 'Drama']",crime drama,,88435,59320,3.0,1,tattooed life (irezumi ichidai) crime drama  1965
63808,"Class, The (Entre les murs) (2008)",Drama,"Class, The (Entre les murs)",2008.0,(2008),['Drama'],drama,,8841,1068646,2.75,2,"class, the (entre les murs) drama  2008"
63826,Splinter (2008),Action|Horror|Thriller,Splinter,2008.0,(2008),"['Action', 'Horror', 'Thriller']",action horror thriller,,13220,1031280,4.0,1,splinter action horror thriller  2008
63853,Australia (2008),Adventure|Drama|War|Western,Australia,2008.0,(2008),"['Adventure', 'Drama', 'War', 'Western']",adventure drama war western,,6972,455824,3.2,5,australia adventure drama war western  2008
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,Bolt,2008.0,(2008),"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']",action adventure animation children comedy,,13053,397892,3.39,18,bolt action adventure animation children comedy  2008
63876,Milk (2008),Drama,Milk,2008.0,(2008),['Drama'],drama,,10139,1013753,3.55,11,milk drama  2008
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,Twilight,2008.0,(2008),"['Drama', 'Fantasy', 'Romance', 'Thriller']",drama fantasy romance thriller,audience intelligence underestimated boring chick flick overrated teen movie,8966,1099212,2.41,22,twilight drama fantasy romance thriller audience intelligence underestimated boring chick flick overrated teen movie 2008
64010,"Children, The (2008)",Horror,"Children, The",2008.0,(2008),['Horror'],horror,,16342,1172571,3.5,1,"children, the horror  2008"
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller,Transporter 3,2008.0,(2008),"['Action', 'Adventure', 'Crime', 'Thriller']",action adventure crime thriller,,13387,1129442,2.67,6,transporter 3 action adventure crime thriller  2008
64032,Four Christmases (2008),Comedy,Four Christmases,2008.0,(2008),['Comedy'],comedy,,12193,369436,2.83,3,four christmases comedy  2008
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",2008.0,(2008),"['Drama', 'War']",drama war,childish naivity friendship,14574,914798,3.42,6,"boy in the striped pajamas, the (boy in the striped pyjamas, the) drama war childish naivity friendship 2008"
64114,Fireproof (2008),Drama|Romance,Fireproof,2008.0,(2008),"['Drama', 'Romance']",drama romance,,14438,1129423,1.0,1,fireproof drama romance  2008
64116,Igor (2008),Animation|Comedy,Igor,2008.0,(2008),"['Animation', 'Comedy']",animation comedy,,14248,465502,3.5,2,igor animation comedy  2008
64167,Dinotopia (2002),Adventure|Fantasy,Dinotopia,2002.0,(2002),"['Adventure', 'Fantasy']",adventure fantasy,,12224,233044,3.33,3,dinotopia adventure fantasy  2002
64197,Hunger (2008),Drama,Hunger,2008.0,(2008),['Drama'],drama,,10360,986233,4.75,2,hunger drama  2008
64231,Punisher: War Zone (2008),Action|Crime|Drama|Thriller,Punisher: War Zone,2008.0,(2008),"['Action', 'Crime', 'Drama', 'Thriller']",action crime drama thriller,,13056,450314,3.0,6,punisher: war zone action crime drama thriller  2008
64249,Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy,Shrek the Halls,2007.0,(2007),"['Adventure', 'Animation', 'Comedy', 'Fantasy']",adventure animation comedy fantasy,,13394,897387,2.5,2,shrek the halls adventure animation comedy fantasy  2007
64278,"Pervert's Guide to Cinema, The (2006)",Documentary,"Pervert's Guide to Cinema, The",2006.0,(2006),['Documentary'],documentary,,34283,828154,3.5,1,"pervert's guide to cinema, the documentary  2006"
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy,Wallace and Gromit in 'A Matter of Loaf and Death',2008.0,(2008),"['Animation', 'Comedy']",animation comedy,,14447,1118511,3.7,5,wallace and gromit in 'a matter of loaf and death' animation comedy  2008
64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,"Day the Earth Stood Still, The",2008.0,(2008),"['Drama', 'Sci-Fi', 'Thriller', 'IMAX']",drama scifi thriller imax,,10200,970416,2.79,7,"day the earth stood still, the drama scifi thriller imax  2008"
64499,Che: Part One (2008),Drama|War,Che: Part One,2008.0,(2008),"['Drama', 'War']",drama war,,8881,892255,5.0,1,che: part one drama war  2008
64501,Che: Part Two (2008),Drama|War,Che: Part Two,2008.0,(2008),"['Drama', 'War']",drama war,,8880,374569,5.0,1,che: part two drama war  2008
64575,Doubt (2008),Drama|Mystery,Doubt,2008.0,(2008),"['Drama', 'Mystery']",drama mystery,,14359,918927,3.36,7,doubt drama mystery  2008
64614,Gran Torino (2008),Crime|Drama,Gran Torino,2008.0,(2008),"['Crime', 'Drama']",crime drama,,13223,1205489,3.95,46,gran torino crime drama  2008
64620,Frost/Nixon (2008),Drama,Frost/Nixon,2008.0,(2008),['Drama'],drama,,11499,870111,3.94,9,frost/nixon drama  2008
64622,"Reader, The (2008)",Drama|Romance,"Reader, The",2008.0,(2008),"['Drama', 'Romance']",drama romance,,8055,976051,3.21,7,"reader, the drama romance  2008"
64695,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),Action|Adventure|Animation,Sword of the Stranger (Sutorejia: Mukô hadan),2007.0,(2007),"['Action', 'Adventure', 'Animation']",action adventure animation,,13980,1121794,4.0,1,sword of the stranger (sutorejia: mukô hadan) action adventure animation  2007
64716,Seven Pounds (2008),Drama,Seven Pounds,2008.0,(2008),['Drama'],drama,,11321,814314,4.14,11,seven pounds drama  2008
64839,"Wrestler, The (2008)",Drama,"Wrestler, The",2008.0,(2008),['Drama'],drama,,12163,1125849,3.74,34,"wrestler, the drama  2008"
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,"Curious Case of Benjamin Button, The",2008.0,(2008),"['Drama', 'Fantasy', 'Mystery', 'Romance']",drama fantasy mystery romance,,4922,421715,3.59,37,"curious case of benjamin button, the drama fantasy mystery romance  2008"
64969,Yes Man (2008),Comedy,Yes Man,2008.0,(2008),['Comedy'],comedy,,10201,1068680,3.62,34,yes man comedy  2008
64983,Valkyrie (2008),Drama|Thriller|War,Valkyrie,2008.0,(2008),"['Drama', 'Thriller', 'War']",drama thriller war,,2253,985699,3.41,11,valkyrie drama thriller war  2008
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),Animation|Drama|Romance,5 Centimeters per Second (Byôsoku 5 senchimêtoru),2007.0,(2007),"['Animation', 'Drama', 'Romance']",animation drama romance,,38142,983213,3.5,3,5 centimeters per second (byôsoku 5 senchimêtoru) animation drama romance  2007
64997,War of the Worlds (2005),Action|Sci-Fi,War of the Worlds,2005.0,(2005),"['Action', 'Sci-Fi']",action scifi,,34812,449040,3.0,2,war of the worlds action scifi  2005
65037,Ben X (2007),Drama,Ben X,2007.0,(2007),['Drama'],drama,,6936,953318,3.5,1,ben x drama  2007
65088,Bedtime Stories (2008),Adventure|Children|Comedy,Bedtime Stories,2008.0,(2008),"['Adventure', 'Children', 'Comedy']",adventure children comedy,,10202,960731,3.36,11,bedtime stories adventure children comedy  2008
65126,Choke (2008),Comedy|Drama,Choke,2008.0,(2008),"['Comedy', 'Drama']",comedy drama,,13973,1024715,3.5,3,choke comedy drama  2008
65130,Revolutionary Road (2008),Drama|Romance,Revolutionary Road,2008.0,(2008),"['Drama', 'Romance']",drama romance,,4148,959337,3.7,5,revolutionary road drama romance  2008
65133,Blackadder Back & Forth (1999),Comedy,Blackadder Back & Forth,1999.0,(1999),['Comedy'],comedy,,194113,212579,3.5,2,blackadder back & forth comedy  1999
65135,Blackadder's Christmas Carol (1988),Comedy,Blackadder's Christmas Carol,1988.0,(1988),['Comedy'],comedy,,51247,94754,3.0,1,blackadder's christmas carol comedy  1988
65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary,Dear Zachary: A Letter to a Son About His Father,2008.0,(2008),['Documentary'],documentary,,15584,1152758,3.88,4,dear zachary: a letter to a son about his father documentary  2008
65193,Wild Child (2008),Drama|Romance,Wild Child,2008.0,(2008),"['Drama', 'Romance']",drama romance,,13971,1024255,3.0,1,wild child drama romance  2008
65216,Defiance (2008),Drama|Thriller|War,Defiance,2008.0,(2008),"['Drama', 'Thriller', 'War']",drama thriller war,,13813,1034303,3.93,7,defiance drama thriller war  2008
65225,Zeitgeist: Addendum (2008),Documentary,Zeitgeist: Addendum,2008.0,(2008),['Documentary'],documentary,,13180,1332128,4.5,1,zeitgeist: addendum documentary  2008
65230,Marley & Me (2008),Comedy|Drama,Marley & Me,2008.0,(2008),"['Comedy', 'Drama']",comedy drama,,14306,822832,3.14,14,marley & me comedy drama  2008
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,Ponyo (Gake no ue no Ponyo),2008.0,(2008),"['Adventure', 'Animation', 'Children', 'Fantasy']",adventure animation children fantasy,,12429,876563,4.0,11,ponyo (gake no ue no ponyo) adventure animation children fantasy  2008
65350,"General Died at Dawn, The (1936)",Adventure|Crime|Thriller,"General Died at Dawn, The",1936.0,(1936),"['Adventure', 'Crime', 'Thriller']",adventure crime thriller,,113916,27664,0.5,1,"general died at dawn, the adventure crime thriller  1936"
65359,Earthsea (Legend of Earthsea) (2004),Adventure|Drama|Fantasy,Earthsea (Legend of Earthsea),2004.0,(2004),"['Adventure', 'Drama', 'Fantasy']",adventure drama fantasy,,9795,407384,3.0,1,earthsea (legend of earthsea) adventure drama fantasy  2004
65514,Ip Man (2008),Action|Drama|War,Ip Man,2008.0,(2008),"['Action', 'Drama', 'War']",action drama war,,14756,1220719,3.95,10,ip man action drama war  2008
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,"Tale of Despereaux, The",2008.0,(2008),"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",adventure animation children comedy fantasy,,10199,420238,3.0,1,"tale of despereaux, the adventure animation children comedy fantasy  2008"
65585,Bride Wars (2009),Comedy|Romance,Bride Wars,2009.0,(2009),"['Comedy', 'Romance']",comedy romance,,10521,901476,3.5,4,bride wars comedy romance  2009
65588,"Gamers, The: Dorkness Rising (2008)",Action|Adventure|Comedy|Fantasy,"Gamers, The: Dorkness Rising",2008.0,(2008),"['Action', 'Adventure', 'Comedy', 'Fantasy']",action adventure comedy fantasy,,26235,447166,2.5,1,"gamers, the: dorkness rising action adventure comedy fantasy  2008"
65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),Action|Crime|Drama|Thriller,Mesrine: Killer Instinct (L'instinct de mort),2008.0,(2008),"['Action', 'Crime', 'Drama', 'Thriller']",action crime drama thriller,,13635,1259014,4.0,1,mesrine: killer instinct (l'instinct de mort) action crime drama thriller  2008
65601,My Bloody Valentine 3-D (2009),Horror|Thriller,My Bloody Valentine 3-D,2009.0,(2009),"['Horror', 'Thriller']",horror thriller,,14435,1179891,2.0,1,my bloody valentine 3-d horror thriller  2009
65631,Battle in Seattle (2007),Action|Drama,Battle in Seattle,2007.0,(2007),"['Action', 'Drama']",action drama,,13177,850253,4.0,1,battle in seattle action drama  2007
65642,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,"Timecrimes (Cronocrímenes, Los)",2007.0,(2007),"['Sci-Fi', 'Thriller']",scifi thriller,,14139,480669,4.25,4,"timecrimes (cronocrímenes, los) scifi thriller  2007"
65651,Fire and Ice (2008),Adventure|Fantasy,Fire and Ice,2008.0,(2008),"['Adventure', 'Fantasy']",adventure fantasy,,16999,1135493,2.0,1,fire and ice adventure fantasy  2008
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,Underworld: Rise of the Lycans,2009.0,(2009),"['Action', 'Fantasy', 'Horror', 'Thriller']",action fantasy horror thriller,,12437,834001,3.64,7,underworld: rise of the lycans action fantasy horror thriller  2009
65685,Inkheart (2008),Adventure|Fantasy,Inkheart,2008.0,(2008),"['Adventure', 'Fantasy']",adventure fantasy,,2309,494238,3.5,5,inkheart adventure fantasy  2008
65738,Revenge of the Nerds III: The Next Generation (1992),Comedy,Revenge of the Nerds III: The Next Generation,1992.0,(1992),['Comedy'],comedy,,18543,105251,4.0,1,revenge of the nerds iii: the next generation comedy  1992
65740,Revenge of the Nerds IV: Nerds in Love (1994),Comedy|Romance,Revenge of the Nerds IV: Nerds in Love,1994.0,(1994),"['Comedy', 'Romance']",comedy romance,,21029,110982,4.0,1,revenge of the nerds iv: nerds in love comedy romance  1994
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,Paul Blart: Mall Cop,2009.0,(2009),"['Action', 'Comedy', 'Crime']",action comedy crime,,14560,1114740,2.71,7,paul blart: mall cop action comedy crime  2009
65810,Notorious (2009),Drama|Musical,Notorious,2009.0,(2009),"['Drama', 'Musical']",drama musical,,14410,472198,3.0,1,notorious drama musical  2009
65882,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller,"Uninvited, The",2009.0,(2009),"['Drama', 'Horror', 'Mystery', 'Thriller']",drama horror mystery thriller,,14254,815245,3.5,1,"uninvited, the drama horror mystery thriller  2009"
65982,Outlander (2008),Action|Adventure|Sci-Fi,Outlander,2008.0,(2008),"['Action', 'Adventure', 'Sci-Fi']",action adventure scifi,,10529,462465,3.33,3,outlander action adventure scifi  2008
66090,Eden Lake (2008),Horror|Thriller,Eden Lake,2008.0,(2008),"['Horror', 'Thriller']",horror thriller,,13510,1020530,4.0,1,eden lake horror thriller  2008
66097,Coraline (2009),Animation|Fantasy|Thriller,Coraline,2009.0,(2009),"['Animation', 'Fantasy', 'Thriller']",animation fantasy thriller,claymation creepy dark dark fairy tale surreal tim burton,14836,327597,3.7,35,coraline animation fantasy thriller claymation creepy dark dark fairy tale surreal tim burton 2009
66171,Push (2009),Sci-Fi|Thriller,Push,2009.0,(2009),"['Sci-Fi', 'Thriller']",scifi thriller,,13455,465580,3.0,2,push scifi thriller  2009
66198,"International, The (2009)",Drama|Thriller,"International, The",2009.0,(2009),"['Drama', 'Thriller']",drama thriller,,4959,963178,3.0,2,"international, the drama thriller  2009"
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,He's Just Not That Into You,2009.0,(2009),"['Comedy', 'Drama', 'Romance']",comedy drama romance,,10184,1001508,2.82,11,he's just not that into you comedy drama romance  2009
66240,Dead Like Me: Life After Death (2009),Comedy|Fantasy,Dead Like Me: Life After Death,2009.0,(2009),"['Comedy', 'Fantasy']",comedy fantasy,,14849,1079444,3.5,1,dead like me: life after death comedy fantasy  2009
66297,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi,Futurama: Into the Wild Green Yonder,2009.0,(2009),"['Action', 'Animation', 'Comedy', 'Sci-Fi']",action animation comedy scifi,,15060,1054487,3.5,6,futurama: into the wild green yonder action animation comedy scifi  2009
66310,Frontière(s) (2007),Drama|Horror|Thriller,Frontière(s),2007.0,(2007),"['Drama', 'Horror', 'Thriller']",drama horror thriller,,13492,814685,3.5,1,frontière(s) drama horror thriller  2007
66320,"11th Hour, The (2007)",Documentary,"11th Hour, The",2007.0,(2007),['Documentary'],documentary,,4832,492931,4.0,1,"11th hour, the documentary  2007"
66335,Afro Samurai: Resurrection (2009),Animation,Afro Samurai: Resurrection,2009.0,(2009),['Animation'],animation,,14711,1265998,2.5,1,afro samurai: resurrection animation  2009
66371,Departures (Okuribito) (2008),Drama,Departures (Okuribito),2008.0,(2008),['Drama'],drama,,16804,1069238,4.1,5,departures (okuribito) drama  2008
66427,My Name Is Bruce (2007),Comedy|Horror,My Name Is Bruce,2007.0,(2007),"['Comedy', 'Horror']",comedy horror,,1961,489235,3.0,1,my name is bruce comedy horror  2007
66509,Funny People (2009),Comedy|Drama,Funny People,2009.0,(2009),"['Comedy', 'Drama']",comedy drama,,20829,1201167,3.5,5,funny people comedy drama  2009
